1776341309.028331,4.144015,0.300000,0.937500,178.148000
1776341309.128190,4.524730,0.400000,1.250000,176.312000
1776341309.228255,4.947118,0.300000,0.937500,178.160000
1776341309.328146,3.564332,0.400000,1.250000,176.316000
1776341309.428250,4.345416,0.500000,1.562500,177.900000
1776341309.528152,4.130941,0.400000,1.250000,178.164000
1776341309.628174,4.412412,0.400000,1.250000,177.996000
1776341309.728121,7.125912,0.500000,1.562500,176.320000
1776341309.828205,8.580134,0.400000,1.250000,178.168000
1776341309.928209,3.259484,0.500000,1.562500,178.168000
1776341310.028180,3.608283,0.400000,1.250000,176.308000
1776341310.128220,4.003581,0.400000,1.250000,178.156000
1776341310.228256,7.612598,0.500000,1.562500,178.072000
1776341310.328178,4.300742,0.400000,1.250000,177.892000
1776341310.428059,3.214213,0.400000,1.250000,176.420000
1776341310.528143,3.720886,0.400000,1.250000,178.004000
1776341310.628141,3.508194,0.500000,1.562500,178.004000
1776341310.728178,4.374209,0.400000,1.250000,176.324000
1776341310.828222,6.940480,0.400000,1.250000,178.172000
1776341310.928076,3.469403,0.500000,1.562500,178.056000
1776341311.028280,4.276254,0.300000,0.937500,177.928000
1776341311.128183,4.600224,0.300000,0.937500,176.388000
1776341311.228131,7.156882,0.500000,1.562500,177.708000
1776341311.328066,3.869713,0.300000,0.937500,176.304000
1776341311.428133,3.366103,0.400000,1.250000,177.888000
1776341311.528076,3.209819,0.400000,1.250000,177.888000
1776341311.628215,3.069510,0.400000,1.250000,178.152000
1776341311.728141,3.322255,0.400000,1.250000,178.152000
1776341311.828108,3.207228,0.400000,1.250000,178.152000
1776341311.928219,3.723971,0.400000,1.250000,178.152000
1776341312.028167,3.841482,0.400000,1.250000,178.152000
1776341312.128245,3.369089,0.400000,1.250000,178.040000
1776341312.228212,7.002281,0.500000,1.562500,177.952000
1776341312.328202,3.079483,0.500000,1.562500,177.952000
1776341312.428071,4.593050,0.500000,1.562500,176.468000
1776341312.528224,3.947922,0.300000,0.937500,178.048000
1776341312.628125,4.411294,0.400000,1.250000,178.048000
1776341312.728065,3.305844,0.300000,0.937500,177.940000
1776341312.828215,3.224982,0.444444,1.388889,177.940000
1776341312.928115,4.268840,0.363636,1.136364,178.124000
1776341313.028086,4.056269,0.400000,1.250000,178.124000
1776341313.128130,4.613398,0.400000,1.250000,178.048000
1776341313.228110,7.634247,0.500000,1.562500,177.688000
1776341313.328194,3.992570,0.500000,1.562500,177.952000
1776341313.428185,3.724483,0.400000,1.250000,178.108000
1776341313.528132,4.127755,0.300000,0.937500,178.044000
1776341313.628060,3.994137,0.400000,1.250000,177.696000
1776341313.728104,3.244433,0.500000,1.562500,176.256000
1776341313.828157,3.599974,0.400000,1.250000,178.104000
1776341313.928042,3.803609,0.400000,1.250000,176.476000
1776341314.028170,3.799089,0.400000,1.250000,178.056000
1776341314.127999,3.870764,0.400000,1.250000,178.056000
1776341314.228220,3.432218,0.400000,1.250000,178.044000
1776341314.328109,3.430293,0.400000,1.250000,177.960000
1776341314.428066,3.997773,0.400000,1.250000,177.960000
1776341314.528016,3.766117,0.500000,1.562500,178.056000
1776341314.628107,3.427537,0.400000,1.250000,177.948000
1776341314.728039,3.428194,0.400000,1.250000,178.056000
1776341314.828054,3.913183,0.400000,1.250000,177.944000
1776341314.928129,4.033313,0.400000,1.250000,176.472000
1776341315.028041,4.600427,0.400000,1.250000,178.052000
1776341315.128013,4.133356,0.400000,1.250000,178.052000
1776341315.228139,7.994183,0.400000,1.250000,176.472000
1776341315.327991,4.215685,0.500000,1.562500,178.052000
1776341315.428061,3.566876,0.400000,1.250000,178.052000
1776341315.528121,3.436048,0.500000,1.562500,178.052000
1776341315.627997,3.485473,0.300000,0.937500,177.944000
1776341315.728009,4.256528,0.500000,1.562500,176.472000
1776341315.828130,4.737324,0.400000,1.250000,178.052000
1776341315.928028,4.503011,0.300000,0.937500,178.052000
1776341316.027987,4.487615,0.500000,1.562500,177.956000
1776341316.127946,4.111475,0.300000,0.937500,177.956000
1776341316.228172,6.751973,0.400000,1.250000,178.048000
1776341316.327975,3.590530,0.500000,1.562500,177.696000
1776341316.428077,3.327769,0.400000,1.250000,177.960000
1776341316.528050,3.473244,0.300000,0.937500,178.140000
1776341316.627999,3.192066,0.300000,0.937500,178.140000
1776341316.728069,3.307089,0.300000,0.937500,178.044000
1776341316.828055,5.638208,0.500000,1.562500,177.972000
